name,brand,gender,category,size,price,composition,color,url,img_url,article_no,blob_url
Cold shoulder-blus,H&M,girl,blus,134-170,"99,00 kr.",Viskos 100%,Ljusgul,https://www2.hm.com/sv_se/productpage.0641008018.html,"https://lp2.hm.com/hmgoepprod?set=source[/43/bb/43bb2e1b3a7f55e5129ad6813562f0be355eecc1.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0641008018,https://storage.googleapis.com/urbankiddo/H%26M/0641008018
Cold shoulder-blus,H&M,girl,blus,134-170,"69,90 kr.",Viskos 100%,Vit/Blommig,https://www2.hm.com/sv_se/productpage.0641008019.html,"https://lp2.hm.com/hmgoepprod?set=source[/b5/16/b516f0f1510c4a28767663432e963a5699621a26.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0641008019,https://storage.googleapis.com/urbankiddo/H%26M/0641008019
Cold shoulder-blus,H&M,girl,blus,134-170,"69,90 kr.",Viskos 100%,Puderrosa,https://www2.hm.com/sv_se/productpage.0641008021.html,"https://lp2.hm.com/hmgoepprod?set=source[/27/aa/27aab31f9ce652800e2fbd3cda435f4d4b8786ae.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0641008021,https://storage.googleapis.com/urbankiddo/H%26M/0641008021
Cold shoulder-blus,H&M,girl,blus,134-170,"129,00 kr.",Viskos 100%,Ljusblå/Blommig,https://www2.hm.com/sv_se/productpage.0641008026.html,"https://lp2.hm.com/hmgoepprod?set=source[/2c/c0/2cc0f3838efe2c6d7f8cd614245dbe17ddbfd0c4.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0641008026,https://storage.googleapis.com/urbankiddo/H%26M/0641008026
Knytblus,H&M,girl,blus,134-170,"49,90 kr.",Viskos 100%,Vit/Svartrutig,https://www2.hm.com/sv_se/productpage.0693602001.html,"https://lp2.hm.com/hmgoepprod?set=source[/9b/6d/9b6dd4fabcbb057c0e506591222969e8dcbe768f.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602001,https://storage.googleapis.com/urbankiddo/H%26M/0693602001
Knytblus,H&M,girl,blus,134-170,"99,00 kr.",Viskos 100%,Khakigrön,https://www2.hm.com/sv_se/productpage.0693602002.html,"https://lp2.hm.com/hmgoepprod?set=source[/b5/d3/b5d336dd72c156624eff9c2635d2ec9409cfbb35.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602002,https://storage.googleapis.com/urbankiddo/H%26M/0693602002
Knytblus,H&M,girl,blus,134-170,"99,00 kr.",Bomull 100%,Ljusblå/Chambray,https://www2.hm.com/sv_se/productpage.0693602003.html,"https://lp2.hm.com/hmgoepprod?set=source[/2b/b1/2bb1eb746c67375bbb05134642a302b7f044dd3b.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602003,https://storage.googleapis.com/urbankiddo/H%26M/0693602003
Knytblus,H&M,girl,blus,134-170,"69,90 kr.",Viskos 100%,Ljusrosa/Blommig,https://www2.hm.com/sv_se/productpage.0693602004.html,"https://lp2.hm.com/hmgoepprod?set=source[/1f/a7/1fa74737fbf63473b65d449d11cfc8d87f35098a.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602004,https://storage.googleapis.com/urbankiddo/H%26M/0693602004
Knytblus,H&M,girl,blus,134-170,"99,00 kr.",Viskos 100%,Ljusblå/Vitrandig,https://www2.hm.com/sv_se/productpage.0693602005.html,"https://lp2.hm.com/hmgoepprod?set=source[/c2/96/c2961515fa1a131479142de290f22a984085ecf0.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602005,https://storage.googleapis.com/urbankiddo/H%26M/0693602005
Knytblus,H&M,girl,blus,134-170,"99,00 kr.",Viskos 100%,Vit/Blommig,https://www2.hm.com/sv_se/productpage.0693602008.html,"https://lp2.hm.com/hmgoepprod?set=source[/19/e7/19e78fbd26b8be90228e81baf47c5c401f7e0f1e.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602008,https://storage.googleapis.com/urbankiddo/H%26M/0693602008
Viskosblus,H&M,girl,blus,134-170,"129,00 kr.",Bomull 100%,Blå/Chambray,https://www2.hm.com/sv_se/productpage.0704874001.html,"https://lp2.hm.com/hmgoepprod?set=source[/bb/69/bb69d7b3aae416ade228a4f4ad04557df0305d38.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0704874001,https://storage.googleapis.com/urbankiddo/H%26M/0704874001
Viskosblus,H&M,girl,blus,134-170,"129,00 kr.",Viskos 100%,Vit/Blommig,https://www2.hm.com/sv_se/productpage.0704874002.html,"https://lp2.hm.com/hmgoepprod?set=source[/04/e2/04e2157a6e1c38c3e3e209dc85f5161b6240db91.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0704874002,https://storage.googleapis.com/urbankiddo/H%26M/0704874002
Viskosblus,H&M,girl,blus,134-170,"129,00 kr.",Viskos 100%,Blå/Mönstrad,https://www2.hm.com/sv_se/productpage.0704874008.html,"https://lp2.hm.com/hmgoepprod?set=source[/86/b6/86b662317d94b4677e04d15e24749e3d93b4bd31.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0704874008,https://storage.googleapis.com/urbankiddo/H%26M/0704874008
Viskosblus,H&M,girl,blus,134-170,"129,00 kr.",Viskos 100%,Ljusbeige/Leopardmönstrad,https://www2.hm.com/sv_se/productpage.0704874011.html,"https://lp2.hm.com/hmgoepprod?set=source[/3e/1c/3e1c14819b0ac98d34394ec2e0c709afdebd4202.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0704874011,https://storage.googleapis.com/urbankiddo/H%26M/0704874011
Knytblus,H&M,girl,blus,134-170,"49,90 kr.",Viskos 100%,Vit/Svartrutig,https://www2.hm.com/sv_se/productpage.0693602001.html,"https://lp2.hm.com/hmgoepprod?set=source[/9b/6d/9b6dd4fabcbb057c0e506591222969e8dcbe768f.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602001,https://storage.googleapis.com/urbankiddo/H%26M/0693602001
Knytblus,H&M,girl,blus,134-170,"99,00 kr.",Viskos 100%,Khakigrön,https://www2.hm.com/sv_se/productpage.0693602002.html,"https://lp2.hm.com/hmgoepprod?set=source[/b5/d3/b5d336dd72c156624eff9c2635d2ec9409cfbb35.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602002,https://storage.googleapis.com/urbankiddo/H%26M/0693602002
Knytblus,H&M,girl,blus,134-170,"99,00 kr.",Bomull 100%,Ljusblå/Chambray,https://www2.hm.com/sv_se/productpage.0693602003.html,"https://lp2.hm.com/hmgoepprod?set=source[/2b/b1/2bb1eb746c67375bbb05134642a302b7f044dd3b.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602003,https://storage.googleapis.com/urbankiddo/H%26M/0693602003
Knytblus,H&M,girl,blus,134-170,"69,90 kr.",Viskos 100%,Ljusrosa/Blommig,https://www2.hm.com/sv_se/productpage.0693602004.html,"https://lp2.hm.com/hmgoepprod?set=source[/1f/a7/1fa74737fbf63473b65d449d11cfc8d87f35098a.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602004,https://storage.googleapis.com/urbankiddo/H%26M/0693602004
Knytblus,H&M,girl,blus,134-170,"99,00 kr.",Viskos 100%,Ljusblå/Vitrandig,https://www2.hm.com/sv_se/productpage.0693602005.html,"https://lp2.hm.com/hmgoepprod?set=source[/c2/96/c2961515fa1a131479142de290f22a984085ecf0.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602005,https://storage.googleapis.com/urbankiddo/H%26M/0693602005
Knytblus,H&M,girl,blus,134-170,"99,00 kr.",Viskos 100%,Vit/Blommig,https://www2.hm.com/sv_se/productpage.0693602008.html,"https://lp2.hm.com/hmgoepprod?set=source[/19/e7/19e78fbd26b8be90228e81baf47c5c401f7e0f1e.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602008,https://storage.googleapis.com/urbankiddo/H%26M/0693602008
Knytblus,H&M,girl,blus,134-170,"49,90 kr.",Viskos 100%,Vit/Svartrutig,https://www2.hm.com/sv_se/productpage.0693602001.html,"https://lp2.hm.com/hmgoepprod?set=source[/9b/6d/9b6dd4fabcbb057c0e506591222969e8dcbe768f.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602001,https://storage.googleapis.com/urbankiddo/H%26M/0693602001
Knytblus,H&M,girl,blus,134-170,"99,00 kr.",Viskos 100%,Khakigrön,https://www2.hm.com/sv_se/productpage.0693602002.html,"https://lp2.hm.com/hmgoepprod?set=source[/b5/d3/b5d336dd72c156624eff9c2635d2ec9409cfbb35.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602002,https://storage.googleapis.com/urbankiddo/H%26M/0693602002
Knytblus,H&M,girl,blus,134-170,"99,00 kr.",Bomull 100%,Ljusblå/Chambray,https://www2.hm.com/sv_se/productpage.0693602003.html,"https://lp2.hm.com/hmgoepprod?set=source[/2b/b1/2bb1eb746c67375bbb05134642a302b7f044dd3b.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602003,https://storage.googleapis.com/urbankiddo/H%26M/0693602003
Knytblus,H&M,girl,blus,134-170,"69,90 kr.",Viskos 100%,Ljusrosa/Blommig,https://www2.hm.com/sv_se/productpage.0693602004.html,"https://lp2.hm.com/hmgoepprod?set=source[/1f/a7/1fa74737fbf63473b65d449d11cfc8d87f35098a.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0693602004,https://storage.googleapis.com/urbankiddo/H%26M/0693602004
