name,brand,gender,category,color,size,price,url,img_url,article_no,blob_url
"Shorts ""AL""",lager157,unisex,shorts,Navy,120,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=82,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,90,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=91,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,100,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=91,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,130,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=91,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,150,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=91,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,110,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=91,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,160,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=91,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,140,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=91,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,120,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=91,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,90,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=77,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,100,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=77,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,130,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=77,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,150,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=77,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,110,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=77,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,160,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=77,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,140,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=77,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,120,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=77,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,90,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=87,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,100,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=87,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,130,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=87,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,150,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=87,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,110,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=87,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,160,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=87,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,140,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=87,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,120,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=87,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,90,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=91,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,100,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=91,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,130,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=91,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,150,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=91,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,110,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=91,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,160,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=91,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,140,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=91,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Shorts ""Thea""",lager157,unisex,shorts,Light Pink,120,30.0,https://www.lager157.com/sv-se/article/shorts-thea?attr1_id=91,https://www.lager157.com/media/NYSHORTS-THEAny_13531_GREY-MELANGE_FRONT.jpg,13531
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,90,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=68,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,100,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=68,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,130,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=68,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,150,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=68,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,110,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=68,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,160,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=68,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,140,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=68,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,120,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=68,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,90,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=151,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,100,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=151,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,130,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=151,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,150,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=151,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,110,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=151,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,160,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=151,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,140,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=151,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,120,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=151,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,90,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=294,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,100,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=294,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,130,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=294,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,150,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=294,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,110,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=294,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,160,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=294,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,140,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=294,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,120,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=294,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,90,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=318,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,100,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=318,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,130,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=318,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,150,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=318,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,110,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=318,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,160,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=318,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,140,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=318,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Jeansshorts ""Sunny star""",lager157,unisex,shorts,Mid wash,120,80.0,https://www.lager157.com/sv-se/article/jeansshorts-sunny-star?attr1_id=318,https://www.lager157.com/media/SHORTS-SUNNYny-STAR_11738_DENIM-BLUE_FRONT.jpg,11738
"Shorts ""New shorty star""",lager157,unisex,shorts,Mid wash,90,80.0,https://www.lager157.com/sv-se/article/shorts-new-shorty-star?attr1_id=68,https://www.lager157.com/media/SHORTS-SHORTY-STAR_11737_DENIM-BLUE_FRONT.jpg,11737
"Shorts ""New shorty star""",lager157,unisex,shorts,Mid wash,100,80.0,https://www.lager157.com/sv-se/article/shorts-new-shorty-star?attr1_id=68,https://www.lager157.com/media/SHORTS-SHORTY-STAR_11737_DENIM-BLUE_FRONT.jpg,11737
