name,brand,gender,category,size,price,color,url,img_url,article_no
"Shorts Svea, Black",Ellos Kids,"
Flicka			",shorts,146/152,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/shorts-svea-p46896501-62113764,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image78/shorts_svea-46896501-62113764-org.jpg,46896501
"Shorts Svea, Black",Ellos Kids,"
Flicka			",shorts,158/164,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/shorts-svea-p46896501-62113764,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image78/shorts_svea-46896501-62113764-org.jpg,46896501
"Chinosshorts Brayden Short, Medium blue",Ellos Kids,"
Pojke			",shorts,104,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/chinosshorts-brayden-short-p46611273-62111332,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image128/chinosshorts_brayden_short-46611273-62111332-org.jpg,46611273
"Chinosshorts Brayden Short, Medium blue",Ellos Kids,"
Pojke			",shorts,110,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/chinosshorts-brayden-short-p46611273-62111332,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image128/chinosshorts_brayden_short-46611273-62111332-org.jpg,46611273
"Chinosshorts Brayden Short, Medium blue",Ellos Kids,"
Pojke			",shorts,116,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/chinosshorts-brayden-short-p46611273-62111332,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image128/chinosshorts_brayden_short-46611273-62111332-org.jpg,46611273
"Chinosshorts Brayden Short, Medium blue",Ellos Kids,"
Pojke			",shorts,122,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/chinosshorts-brayden-short-p46611273-62111332,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image128/chinosshorts_brayden_short-46611273-62111332-org.jpg,46611273
"Chinosshorts Brayden Short, Medium blue",Ellos Kids,"
Pojke			",shorts,128,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/chinosshorts-brayden-short-p46611273-62111332,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image128/chinosshorts_brayden_short-46611273-62111332-org.jpg,46611273
"Chinosshorts Brayden Short, Medium blue",Ellos Kids,"
Pojke			",shorts,98,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/chinosshorts-brayden-short-p46611273-62111332,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image128/chinosshorts_brayden_short-46611273-62111332-org.jpg,46611273
"Shorts Mika, Black",Ellos Kids,"
Flicka			",shorts,134,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/shorts-mika-p47224100-62114669,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image208/shorts_mika-47224100-62114669-org.jpg,47224100
"Shorts Mika, Black",Ellos Kids,"
Flicka			",shorts,140,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/shorts-mika-p47224100-62114669,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image208/shorts_mika-47224100-62114669-org.jpg,47224100
"Shorts Mika, Black",Ellos Kids,"
Flicka			",shorts,146,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/shorts-mika-p47224100-62114669,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image208/shorts_mika-47224100-62114669-org.jpg,47224100
"Shorts Mika, Black",Ellos Kids,"
Flicka			",shorts,152,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/shorts-mika-p47224100-62114669,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image208/shorts_mika-47224100-62114669-org.jpg,47224100
"Shorts Mika, Black",Ellos Kids,"
Flicka			",shorts,158,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/shorts-mika-p47224100-62114669,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image208/shorts_mika-47224100-62114669-org.jpg,47224100
"Shorts Mika, Black",Ellos Kids,"
Flicka			",shorts,164,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/shorts-mika-p47224100-62114669,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image208/shorts_mika-47224100-62114669-org.jpg,47224100
"Shorts i chinosmodell, Red",Ellos Kids,"
Pojke			",shorts,104,"119 kr

        449 kr","
Röd			",https://cdon.se/klader/shorts-i-chinosmodell-p46307268-62109928,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image443/shorts-46307268-62109928-org.jpg,46307268
"Shorts i chinosmodell, Red",Ellos Kids,"
Pojke			",shorts,110,"119 kr

        449 kr","
Röd			",https://cdon.se/klader/shorts-i-chinosmodell-p46307268-62109928,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image443/shorts-46307268-62109928-org.jpg,46307268
"Shorts i chinosmodell, Red",Ellos Kids,"
Pojke			",shorts,116,"119 kr

        449 kr","
Röd			",https://cdon.se/klader/shorts-i-chinosmodell-p46307268-62109928,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image443/shorts-46307268-62109928-org.jpg,46307268
"Shorts i chinosmodell, Red",Ellos Kids,"
Pojke			",shorts,122,"119 kr

        449 kr","
Röd			",https://cdon.se/klader/shorts-i-chinosmodell-p46307268-62109928,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image443/shorts-46307268-62109928-org.jpg,46307268
"Shorts i chinosmodell, Red",Ellos Kids,"
Pojke			",shorts,128,"119 kr

        449 kr","
Röd			",https://cdon.se/klader/shorts-i-chinosmodell-p46307268-62109928,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image443/shorts-46307268-62109928-org.jpg,46307268
"Shorts i chinosmodell, Red",Ellos Kids,"
Pojke			",shorts,92,"119 kr

        449 kr","
Röd			",https://cdon.se/klader/shorts-i-chinosmodell-p46307268-62109928,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image443/shorts-46307268-62109928-org.jpg,46307268
"Shorts i chinosmodell, Red",Ellos Kids,"
Pojke			",shorts,98,"119 kr

        449 kr","
Röd			",https://cdon.se/klader/shorts-i-chinosmodell-p46307268-62109928,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image443/shorts-46307268-62109928-org.jpg,46307268
"Trikåshorts, Pink patterned",Ellos Kids,"
Pojke			",shorts,74/80,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/trikashorts-p46685094-62114425,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image790/trikshorts-46685094-62114425-org.jpg,46685094
"Chinosshorts Brayden Short, Blue",Ellos Kids,"
Pojke			",shorts,104,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/chinosshorts-brayden-short-p46611273-62111330,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image334/chinosshorts_brayden_short-46611273-62111330-org.jpg,46611273
"Chinosshorts Brayden Short, Blue",Ellos Kids,"
Pojke			",shorts,110,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/chinosshorts-brayden-short-p46611273-62111330,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image334/chinosshorts_brayden_short-46611273-62111330-org.jpg,46611273
"Jeansshorts i stretchdenim, Light denim",Ellos Kids,"
Flicka			",shorts,134,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/jeansshorts-i-stretchdenim-p47377321-62411695,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image773/jeansshorts_i_stretchdenim-47377321-62411695-org.jpg,47377321
"Jeansshorts i stretchdenim, Light denim",Ellos Kids,"
Flicka			",shorts,140,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/jeansshorts-i-stretchdenim-p47377321-62411695,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image773/jeansshorts_i_stretchdenim-47377321-62411695-org.jpg,47377321
"Jeansshorts i stretchdenim, Light denim",Ellos Kids,"
Flicka			",shorts,146,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/jeansshorts-i-stretchdenim-p47377321-62411695,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image773/jeansshorts_i_stretchdenim-47377321-62411695-org.jpg,47377321
"Jeansshorts i stretchdenim, Light denim",Ellos Kids,"
Flicka			",shorts,152,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/jeansshorts-i-stretchdenim-p47377321-62411695,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image773/jeansshorts_i_stretchdenim-47377321-62411695-org.jpg,47377321
"Jeansshorts i stretchdenim, Light denim",Ellos Kids,"
Flicka			",shorts,158,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/jeansshorts-i-stretchdenim-p47377321-62411695,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image773/jeansshorts_i_stretchdenim-47377321-62411695-org.jpg,47377321
"Jeansshorts i stretchdenim, Light denim",Ellos Kids,"
Flicka			",shorts,164,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/jeansshorts-i-stretchdenim-p47377321-62411695,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image773/jeansshorts_i_stretchdenim-47377321-62411695-org.jpg,47377321
"Shorts Mika, Yellow",Ellos Kids,"
Flicka			",shorts,134,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/shorts-mika-p47224100-62114668,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image698/shorts_mika-47224100-62114668-org.jpg,47224100
"Shorts Mika, Yellow",Ellos Kids,"
Flicka			",shorts,140,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/shorts-mika-p47224100-62114668,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image698/shorts_mika-47224100-62114668-org.jpg,47224100
"Shorts Mika, Yellow",Ellos Kids,"
Flicka			",shorts,146,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/shorts-mika-p47224100-62114668,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image698/shorts_mika-47224100-62114668-org.jpg,47224100
"Shorts Mika, Yellow",Ellos Kids,"
Flicka			",shorts,152,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/shorts-mika-p47224100-62114668,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image698/shorts_mika-47224100-62114668-org.jpg,47224100
"Shorts Mika, Yellow",Ellos Kids,"
Flicka			",shorts,158,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/shorts-mika-p47224100-62114668,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image698/shorts_mika-47224100-62114668-org.jpg,47224100
"Shorts Mika, Yellow",Ellos Kids,"
Flicka			",shorts,164,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/shorts-mika-p47224100-62114668,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image698/shorts_mika-47224100-62114668-org.jpg,47224100
"Shorts Karim, Navy blue patterned",Ellos Kids,"
Pojke			",shorts,134/140,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/shorts-karim-p47295351-62114611,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image552/shorts_karim-47295351-62114611-org.jpg,47295351
"Shorts Karim, Navy blue patterned",Ellos Kids,"
Pojke			",shorts,146/152,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/shorts-karim-p47295351-62114611,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image552/shorts_karim-47295351-62114611-org.jpg,47295351
"Shorts Karim, Navy blue patterned",Ellos Kids,"
Pojke			",shorts,158/164,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/shorts-karim-p47295351-62114611,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image552/shorts_karim-47295351-62114611-org.jpg,47295351
"Shorts med volanger, Pink",Ellos Kids,"
Flicka			",shorts,110/116,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-med-volanger-p47377311-62411495,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image381/shorts_med_volanger-47377311-62411495-org.jpg,47377311
"Shorts med volanger, Pink",Ellos Kids,"
Flicka			",shorts,122/128,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-med-volanger-p47377311-62411495,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image381/shorts_med_volanger-47377311-62411495-org.jpg,47377311
"Shorts med volanger, Pink",Ellos Kids,"
Flicka			",shorts,134/140,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-med-volanger-p47377311-62411495,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image381/shorts_med_volanger-47377311-62411495-org.jpg,47377311
"Shorts med volanger, Pink",Ellos Kids,"
Flicka			",shorts,86/92,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-med-volanger-p47377311-62411495,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image381/shorts_med_volanger-47377311-62411495-org.jpg,47377311
"Shorts med volanger, Pink",Ellos Kids,"
Flicka			",shorts,98/104,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-med-volanger-p47377311-62411495,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image381/shorts_med_volanger-47377311-62411495-org.jpg,47377311
"Chinosshorts Brayden Short, Beige",Ellos Kids,"
Pojke			",shorts,104,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/chinosshorts-brayden-short-p46611273-59746705,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image721/chinosshorts_brayden_short-46611273-59746705-org.jpg,46611273
"Chinosshorts Brayden Short, Beige",Ellos Kids,"
Pojke			",shorts,110,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/chinosshorts-brayden-short-p46611273-59746705,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image721/chinosshorts_brayden_short-46611273-59746705-org.jpg,46611273
"Chinosshorts Brayden Short, Beige",Ellos Kids,"
Pojke			",shorts,116,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/chinosshorts-brayden-short-p46611273-59746705,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image721/chinosshorts_brayden_short-46611273-59746705-org.jpg,46611273
"Shorts i chinosmodell, Beige",Ellos Kids,"
Pojke			",shorts,104,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-i-chinosmodell-p46307268-58573706,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image929/shorts-46307268-58573706-org.jpg,46307268
"Shorts i chinosmodell, Beige",Ellos Kids,"
Pojke			",shorts,110,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-i-chinosmodell-p46307268-58573706,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image929/shorts-46307268-58573706-org.jpg,46307268
"Shorts i chinosmodell, Beige",Ellos Kids,"
Pojke			",shorts,116,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-i-chinosmodell-p46307268-58573706,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image929/shorts-46307268-58573706-org.jpg,46307268
"Shorts i chinosmodell, Beige",Ellos Kids,"
Pojke			",shorts,122,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-i-chinosmodell-p46307268-58573706,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image929/shorts-46307268-58573706-org.jpg,46307268
"Shorts i chinosmodell, Beige",Ellos Kids,"
Pojke			",shorts,128,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-i-chinosmodell-p46307268-58573706,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image929/shorts-46307268-58573706-org.jpg,46307268
"Shorts i chinosmodell, Beige",Ellos Kids,"
Pojke			",shorts,92,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-i-chinosmodell-p46307268-58573706,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image929/shorts-46307268-58573706-org.jpg,46307268
"Shorts i chinosmodell, Beige",Ellos Kids,"
Pojke			",shorts,98,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-i-chinosmodell-p46307268-58573706,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image929/shorts-46307268-58573706-org.jpg,46307268
"Shorts, Deep Yellow",Ellos Kids,"
Pojke			",shorts,122/128,"119 kr

        449 kr","
Gul			",https://cdon.se/klader/shorts-p46638064-62113789,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image347/shorts-46638064-62113789-org.jpg,46638064
"Shorts, Deep Yellow",Ellos Kids,"
Pojke			",shorts,86/92,"119 kr

        449 kr","
Gul			",https://cdon.se/klader/shorts-p46638064-62113789,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image347/shorts-46638064-62113789-org.jpg,46638064
"Shorts Braydon, Bright red",Ellos Kids,"
Pojke			",shorts,134,"119 kr

        449 kr","
Röd			",https://cdon.se/klader/shorts-braydon-p46308540-62111508,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image257/shorts_braydon-46308540-62111508-org.jpg,46308540
"Shorts Braydon, Bright red",Ellos Kids,"
Pojke			",shorts,152,"119 kr

        449 kr","
Röd			",https://cdon.se/klader/shorts-braydon-p46308540-62111508,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image257/shorts_braydon-46308540-62111508-org.jpg,46308540
"Shorts Braydon, Bright red",Ellos Kids,"
Pojke			",shorts,158,"119 kr

        449 kr","
Röd			",https://cdon.se/klader/shorts-braydon-p46308540-62111508,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image257/shorts_braydon-46308540-62111508-org.jpg,46308540
"Shorts, Orange",Ellos Kids,"
Pojke			",shorts,110/116,"119 kr

        449 kr","
Röd			",https://cdon.se/klader/shorts-p46638064-59856604,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image975/shorts-46638064-59856604-org.jpg,46638064
"Shorts, Orange",Ellos Kids,"
Pojke			",shorts,122/128,"119 kr

        449 kr","
Röd			",https://cdon.se/klader/shorts-p46638064-59856604,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image975/shorts-46638064-59856604-org.jpg,46638064
"Shorts, Orange",Ellos Kids,"
Pojke			",shorts,86/92,"119 kr

        449 kr","
Röd			",https://cdon.se/klader/shorts-p46638064-59856604,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image975/shorts-46638064-59856604-org.jpg,46638064
"Shorts, Orange",Ellos Kids,"
Pojke			",shorts,98/104,"119 kr

        449 kr","
Röd			",https://cdon.se/klader/shorts-p46638064-59856604,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image975/shorts-46638064-59856604-org.jpg,46638064
"Shorts Svea, Grey melange/floral",Ellos Kids,"
Flicka			",shorts,134/140,"119 kr

        449 kr","
Grå			",https://cdon.se/klader/shorts-svea-p46896501-62113763,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image421/shorts_svea-46896501-62113763-org.jpg,46896501
"Shorts Svea, Grey melange/floral",Ellos Kids,"
Flicka			",shorts,146/152,"119 kr

        449 kr","
Grå			",https://cdon.se/klader/shorts-svea-p46896501-62113763,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image421/shorts_svea-46896501-62113763-org.jpg,46896501
"Shorts Svea, Grey melange/floral",Ellos Kids,"
Flicka			",shorts,158/164,"119 kr

        449 kr","
Grå			",https://cdon.se/klader/shorts-svea-p46896501-62113763,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image421/shorts_svea-46896501-62113763-org.jpg,46896501
"Shorts i trikå, Green patterned",Ellos Kids,"
Flicka			",shorts,86/92,"119 kr

        449 kr","
Grön			",https://cdon.se/klader/shorts-i-trika-p46306623-62109165,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image661/shorts-46306623-62109165-org.jpg,46306623
"Chinosshorts Brayden, Pink",Ellos Kids,"
Pojke			",shorts,134,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/chinosshorts-brayden-p46611274-62111336,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image238/chinosshorts_brayden-46611274-62111336-org.jpg,46611274
"Chinosshorts Brayden, Pink",Ellos Kids,"
Pojke			",shorts,140,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/chinosshorts-brayden-p46611274-62111336,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image238/chinosshorts_brayden-46611274-62111336-org.jpg,46611274
"Chinosshorts Brayden, Pink",Ellos Kids,"
Pojke			",shorts,146,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/chinosshorts-brayden-p46611274-62111336,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image238/chinosshorts_brayden-46611274-62111336-org.jpg,46611274
"Chinosshorts Brayden, Pink",Ellos Kids,"
Pojke			",shorts,152,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/chinosshorts-brayden-p46611274-62111336,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image238/chinosshorts_brayden-46611274-62111336-org.jpg,46611274
"Chinosshorts Brayden, Pink",Ellos Kids,"
Pojke			",shorts,158,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/chinosshorts-brayden-p46611274-62111336,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image238/chinosshorts_brayden-46611274-62111336-org.jpg,46611274
"Chinosshorts Brayden, Pink",Ellos Kids,"
Pojke			",shorts,164,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/chinosshorts-brayden-p46611274-62111336,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image238/chinosshorts_brayden-46611274-62111336-org.jpg,46611274
"Shorts, Blå Denim",Me Too,"
Junior			",shorts,104,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-bla-denim-p42480391,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image4/me_too_shorts_bla_denim-42480391-1.jpg,42480391
"Shorts, Blå Denim",Me Too,"
Junior			",shorts,110,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-bla-denim-p42480391,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image4/me_too_shorts_bla_denim-42480391-1.jpg,42480391
"Shorts, Blå Denim",Me Too,"
Junior			",shorts,80,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-bla-denim-p42480391,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image4/me_too_shorts_bla_denim-42480391-1.jpg,42480391
"Shorts, Blå Denim",Me Too,"
Junior			",shorts,86,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-bla-denim-p42480391,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image4/me_too_shorts_bla_denim-42480391-1.jpg,42480391
"Shorts, Blå Denim",Me Too,"
Junior			",shorts,92,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-bla-denim-p42480391,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image4/me_too_shorts_bla_denim-42480391-1.jpg,42480391
"Shorts, Blå Denim",Me Too,"
Junior			",shorts,98 - Bevaka storlek,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/shorts-bla-denim-p42480391,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image4/me_too_shorts_bla_denim-42480391-1.jpg,42480391
"630504 Dress Blues, Mjukisshorts",Me Too,"
Barn			",shorts,104 - Bevaka storlek,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/630504-dress-blues-mjukisshorts-p42369583,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image3/-42369583-1.jpg,42369583
"630504 Dress Blues, Mjukisshorts",Me Too,"
Barn			",shorts,110,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/630504-dress-blues-mjukisshorts-p42369583,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image3/-42369583-1.jpg,42369583
"630504 Dress Blues, Mjukisshorts",Me Too,"
Barn			",shorts,80,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/630504-dress-blues-mjukisshorts-p42369583,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image3/-42369583-1.jpg,42369583
"630504 Dress Blues, Mjukisshorts",Me Too,"
Barn			",shorts,86,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/630504-dress-blues-mjukisshorts-p42369583,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image3/-42369583-1.jpg,42369583
"630504 Dress Blues, Mjukisshorts",Me Too,"
Barn			",shorts,92,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/630504-dress-blues-mjukisshorts-p42369583,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image3/-42369583-1.jpg,42369583
"630504 Dress Blues, Mjukisshorts",Me Too,"
Barn			",shorts,98,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/630504-dress-blues-mjukisshorts-p42369583,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image3/-42369583-1.jpg,42369583
"DC Shoes Lanai Shorts, Kids, Black",DC Shoes,"
Junior			",shorts,26 - Bevaka storlek,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/dc-shoes-lanai-shorts-kids-p32591855-5352439,https://cdn.cdon.com/media-dynamic/images/product/outdoordocument/outdoor/image5/dc_shoes_lanai_shorts_kids-32591855-1.jpg,32591855
"DC Shoes Lanai Shorts, Kids, Black",DC Shoes,"
Junior			",shorts,27 - Bevaka storlek,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/dc-shoes-lanai-shorts-kids-p32591855-5352439,https://cdn.cdon.com/media-dynamic/images/product/outdoordocument/outdoor/image5/dc_shoes_lanai_shorts_kids-32591855-1.jpg,32591855
"DC Shoes Lanai Shorts, Kids, Black",DC Shoes,"
Junior			",shorts,28 - Bevaka storlek,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/dc-shoes-lanai-shorts-kids-p32591855-5352439,https://cdn.cdon.com/media-dynamic/images/product/outdoordocument/outdoor/image5/dc_shoes_lanai_shorts_kids-32591855-1.jpg,32591855
"DC Shoes Lanai Shorts, Kids, Black",DC Shoes,"
Junior			",shorts,29 - Bevaka storlek,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/dc-shoes-lanai-shorts-kids-p32591855-5352439,https://cdn.cdon.com/media-dynamic/images/product/outdoordocument/outdoor/image5/dc_shoes_lanai_shorts_kids-32591855-1.jpg,32591855
"DC Shoes Lanai Shorts, Kids, Black",DC Shoes,"
Junior			",shorts,30 - Bevaka storlek,"119 kr

        449 kr","
Rosa			",https://cdon.se/klader/dc-shoes-lanai-shorts-kids-p32591855-5352439,https://cdn.cdon.com/media-dynamic/images/product/outdoordocument/outdoor/image5/dc_shoes_lanai_shorts_kids-32591855-1.jpg,32591855
"DC Shoes Ocean Hill Shorts, Junior, Ocean Indigo",DC Shoes,"
Junior			",shorts,26 - Bevaka storlek,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/dc-shoes-ocean-hill-shorts-junior-p32591941-5352495,https://cdn.cdon.com/media-dynamic/images/product/outdoordocument/outdoor/image5/dc_shoes_ocean_hill_shorts_kids-32591941-1.jpg,32591941
"DC Shoes Ocean Hill Shorts, Junior, Ocean Indigo",DC Shoes,"
Junior			",shorts,27 - Bevaka storlek,"119 kr

        449 kr","
Blå			",https://cdon.se/klader/dc-shoes-ocean-hill-shorts-junior-p32591941-5352495,https://cdn.cdon.com/media-dynamic/images/product/outdoordocument/outdoor/image5/dc_shoes_ocean_hill_shorts_kids-32591941-1.jpg,32591941
