name,brand,gender,category,size,price,color,composition,url,img_url,article_no,blob_url
Långt linne + långa jerseyleggings (2 delar),bpc bonprix collection,girl,sportklader,"
Storlek140
	                ",129kr,"svart/färgmix, mönstrad","Yttermaterial: 100% bomull, Nederdel: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/langt-linne-langa-jerseyleggings-2-delar-svart-faergmix-moenstrad-945537/#image,https://image01.bonprix.se/assets/460x644/1471270259/14221131-yWQDbS03.jpg,94553795
Långt linne + långa jerseyleggings (2 delar),bpc bonprix collection,girl,sportklader,"
Storlek146
	                ",129kr,"svart/färgmix, mönstrad","Yttermaterial: 100% bomull, Nederdel: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/langt-linne-langa-jerseyleggings-2-delar-svart-faergmix-moenstrad-945537/#image,https://image01.bonprix.se/assets/460x644/1471270259/14221131-yWQDbS03.jpg,94553795
Långt linne + långa jerseyleggings (2 delar),bpc bonprix collection,girl,sportklader,"
Storlek152
	                ",129kr,"svart/färgmix, mönstrad","Yttermaterial: 100% bomull, Nederdel: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/langt-linne-langa-jerseyleggings-2-delar-svart-faergmix-moenstrad-945537/#image,https://image01.bonprix.se/assets/460x644/1471270259/14221131-yWQDbS03.jpg,94553795
Långt linne + långa jerseyleggings (2 delar),bpc bonprix collection,girl,sportklader,"
Storlek158
	                ",129kr,"svart/färgmix, mönstrad","Yttermaterial: 100% bomull, Nederdel: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/langt-linne-langa-jerseyleggings-2-delar-svart-faergmix-moenstrad-945537/#image,https://image01.bonprix.se/assets/460x644/1471270259/14221131-yWQDbS03.jpg,94553795
Långt linne + långa jerseyleggings (2 delar),bpc bonprix collection,girl,sportklader,"
Storlek164
	                ",129kr,"svart/färgmix, mönstrad","Yttermaterial: 100% bomull, Nederdel: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/langt-linne-langa-jerseyleggings-2-delar-svart-faergmix-moenstrad-945537/#image,https://image01.bonprix.se/assets/460x644/1471270259/14221131-yWQDbS03.jpg,94553795
Långt linne + långa jerseyleggings (2 delar),bpc bonprix collection,girl,sportklader,"
Storlek170
	                ",129kr,"svart/färgmix, mönstrad","Yttermaterial: 100% bomull, Nederdel: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/langt-linne-langa-jerseyleggings-2-delar-svart-faergmix-moenstrad-945537/#image,https://image01.bonprix.se/assets/460x644/1471270259/14221131-yWQDbS03.jpg,94553795
Baddräkt för flickor,bpc bonprix collection,girl,sportklader,"
Storlek128/134
	                ",99kr,"svart, randig","Yttermaterial: 80% polyamid, 20% elastan, Foder: 100% polyamid",https://www.bonprix.se/produkt/baddraekt-foer-flickor-svart-randig-957695/#image,https://image01.bonprix.se/assets/460x644/1545200688/18355568-oSBgYi2h.jpg,95769595
Baddräkt för flickor,bpc bonprix collection,girl,sportklader,"
Storlek140/146
	                ",99kr,"svart, randig","Yttermaterial: 80% polyamid, 20% elastan, Foder: 100% polyamid",https://www.bonprix.se/produkt/baddraekt-foer-flickor-svart-randig-957695/#image,https://image01.bonprix.se/assets/460x644/1545200688/18355568-oSBgYi2h.jpg,95769595
Baddräkt för flickor,bpc bonprix collection,girl,sportklader,"
Storlek152/158
	                ",99kr,"svart, randig","Yttermaterial: 80% polyamid, 20% elastan, Foder: 100% polyamid",https://www.bonprix.se/produkt/baddraekt-foer-flickor-svart-randig-957695/#image,https://image01.bonprix.se/assets/460x644/1545200688/18355568-oSBgYi2h.jpg,95769595
Baddräkt för flickor,bpc bonprix collection,girl,sportklader,"
Storlek164/170
	                ",99kr,"svart, randig","Yttermaterial: 80% polyamid, 20% elastan, Foder: 100% polyamid",https://www.bonprix.se/produkt/baddraekt-foer-flickor-svart-randig-957695/#image,https://image01.bonprix.se/assets/460x644/1545200688/18355568-oSBgYi2h.jpg,95769595
Baddräkt för flickor,bpc bonprix collection,girl,sportklader,"
Storlek176/182
	                ",99kr,"svart, randig","Yttermaterial: 80% polyamid, 20% elastan, Foder: 100% polyamid",https://www.bonprix.se/produkt/baddraekt-foer-flickor-svart-randig-957695/#image,https://image01.bonprix.se/assets/460x644/1545200688/18355568-oSBgYi2h.jpg,95769595
BH-topp (2-pack),bpc bonprix collection,girl,sportklader,"
Storlek128/134
	                ",99kr,ljusgråmelerad/vit,"vit: 95% bomull, 5% elastan, ljusgråmelerad: 90% bomull, 5% polyester, 5% elastan",https://www.bonprix.se/produkt/bh-topp-2-pack-ljusgramelerad-vit-957091/#image,https://image01.bonprix.se/assets/460x644/1544516305/18344652-XOBoI7YT.jpg,95709195
BH-topp (2-pack),bpc bonprix collection,girl,sportklader,"
Storlek140/146
	                ",99kr,ljusgråmelerad/vit,"vit: 95% bomull, 5% elastan, ljusgråmelerad: 90% bomull, 5% polyester, 5% elastan",https://www.bonprix.se/produkt/bh-topp-2-pack-ljusgramelerad-vit-957091/#image,https://image01.bonprix.se/assets/460x644/1544516305/18344652-XOBoI7YT.jpg,95709195
BH-topp (2-pack),bpc bonprix collection,girl,sportklader,"
Storlek152/158
	                ",99kr,ljusgråmelerad/vit,"vit: 95% bomull, 5% elastan, ljusgråmelerad: 90% bomull, 5% polyester, 5% elastan",https://www.bonprix.se/produkt/bh-topp-2-pack-ljusgramelerad-vit-957091/#image,https://image01.bonprix.se/assets/460x644/1544516305/18344652-XOBoI7YT.jpg,95709195
BH-topp (2-pack),bpc bonprix collection,girl,sportklader,"
Storlek164/170
	                ",99kr,ljusgråmelerad/vit,"vit: 95% bomull, 5% elastan, ljusgråmelerad: 90% bomull, 5% polyester, 5% elastan",https://www.bonprix.se/produkt/bh-topp-2-pack-ljusgramelerad-vit-957091/#image,https://image01.bonprix.se/assets/460x644/1544516305/18344652-XOBoI7YT.jpg,95709195
BH-topp (2-pack),bpc bonprix collection,girl,sportklader,"
Storlek176/182
	                ",99kr,ljusgråmelerad/vit,"vit: 95% bomull, 5% elastan, ljusgråmelerad: 90% bomull, 5% polyester, 5% elastan",https://www.bonprix.se/produkt/bh-topp-2-pack-ljusgramelerad-vit-957091/#image,https://image01.bonprix.se/assets/460x644/1544516305/18344652-XOBoI7YT.jpg,95709195
Baddräkt för flickor,bpc bonprix collection,girl,sportklader,"
Storlek128/134
	                ",129kr,"lila, med tryck","Yttermaterial: 80% polyamid, 20% elastan, Foder: 100% polyester",https://www.bonprix.se/produkt/baddraekt-foer-flickor-lila-med-tryck-914628/#image,https://image01.bonprix.se/assets/460x644/1548746025/18374484-dy8T95JB.jpg,91462895
Baddräkt för flickor,bpc bonprix collection,girl,sportklader,"
Storlek140/146
	                ",129kr,"lila, med tryck","Yttermaterial: 80% polyamid, 20% elastan, Foder: 100% polyester",https://www.bonprix.se/produkt/baddraekt-foer-flickor-lila-med-tryck-914628/#image,https://image01.bonprix.se/assets/460x644/1548746025/18374484-dy8T95JB.jpg,91462895
Baddräkt för flickor,bpc bonprix collection,girl,sportklader,"
Storlek152/158
	                ",129kr,"lila, med tryck","Yttermaterial: 80% polyamid, 20% elastan, Foder: 100% polyester",https://www.bonprix.se/produkt/baddraekt-foer-flickor-lila-med-tryck-914628/#image,https://image01.bonprix.se/assets/460x644/1548746025/18374484-dy8T95JB.jpg,91462895
Baddräkt för flickor,bpc bonprix collection,girl,sportklader,"
Storlek164/170
	                ",129kr,"lila, med tryck","Yttermaterial: 80% polyamid, 20% elastan, Foder: 100% polyester",https://www.bonprix.se/produkt/baddraekt-foer-flickor-lila-med-tryck-914628/#image,https://image01.bonprix.se/assets/460x644/1548746025/18374484-dy8T95JB.jpg,91462895
Baddräkt för flickor,bpc bonprix collection,girl,sportklader,"
Storlek176/182
	                ",129kr,"lila, med tryck","Yttermaterial: 80% polyamid, 20% elastan, Foder: 100% polyester",https://www.bonprix.se/produkt/baddraekt-foer-flickor-lila-med-tryck-914628/#image,https://image01.bonprix.se/assets/460x644/1548746025/18374484-dy8T95JB.jpg,91462895
Munkjacka med luva,bpc bonprix collection,girl,sportklader,"
Storlek128/134
	                ",199kr,svart,"92% polyester, 8% elastan",https://www.bonprix.se/produkt/munkjacka-med-luva-svart-966568/#image,https://image01.bonprix.se/assets/460x644/1504167197/17163204-KNUriPkL.jpg,96656895
Munkjacka med luva,bpc bonprix collection,girl,sportklader,"
Storlek140/146
	                ",199kr,svart,"92% polyester, 8% elastan",https://www.bonprix.se/produkt/munkjacka-med-luva-svart-966568/#image,https://image01.bonprix.se/assets/460x644/1504167197/17163204-KNUriPkL.jpg,96656895
Munkjacka med luva,bpc bonprix collection,girl,sportklader,"
Storlek152/158
	                ",199kr,svart,"92% polyester, 8% elastan",https://www.bonprix.se/produkt/munkjacka-med-luva-svart-966568/#image,https://image01.bonprix.se/assets/460x644/1504167197/17163204-KNUriPkL.jpg,96656895
Munkjacka med luva,bpc bonprix collection,girl,sportklader,"
Storlek164/170
	                ",199kr,svart,"92% polyester, 8% elastan",https://www.bonprix.se/produkt/munkjacka-med-luva-svart-966568/#image,https://image01.bonprix.se/assets/460x644/1504167197/17163204-KNUriPkL.jpg,96656895
Munkjacka med luva,bpc bonprix collection,girl,sportklader,"
Storlek176/182
	                ",199kr,svart,"92% polyester, 8% elastan",https://www.bonprix.se/produkt/munkjacka-med-luva-svart-966568/#image,https://image01.bonprix.se/assets/460x644/1504167197/17163204-KNUriPkL.jpg,96656895
Jerseyklänning,bpc bonprix collection,girl,sportklader,"
Storlek128/134
	                ",99kr,svart,100% bomull,https://www.bonprix.se/produkt/jerseyklaenning-svart-962200/#image,https://image01.bonprix.se/assets/460x644/1487584801/17038880-awQSHads.jpg,96220095
Jerseyklänning,bpc bonprix collection,girl,sportklader,"
Storlek140/146
	                ",99kr,svart,100% bomull,https://www.bonprix.se/produkt/jerseyklaenning-svart-962200/#image,https://image01.bonprix.se/assets/460x644/1487584801/17038880-awQSHads.jpg,96220095
Jerseyklänning,bpc bonprix collection,girl,sportklader,"
Storlek152/158
	                ",99kr,svart,100% bomull,https://www.bonprix.se/produkt/jerseyklaenning-svart-962200/#image,https://image01.bonprix.se/assets/460x644/1487584801/17038880-awQSHads.jpg,96220095
Jerseyklänning,bpc bonprix collection,girl,sportklader,"
Storlek164/170
	                ",99kr,svart,100% bomull,https://www.bonprix.se/produkt/jerseyklaenning-svart-962200/#image,https://image01.bonprix.se/assets/460x644/1487584801/17038880-awQSHads.jpg,96220095
Jerseyklänning,bpc bonprix collection,girl,sportklader,"
Storlek176/182
	                ",99kr,svart,100% bomull,https://www.bonprix.se/produkt/jerseyklaenning-svart-962200/#image,https://image01.bonprix.se/assets/460x644/1487584801/17038880-awQSHads.jpg,96220095
Stretchig softshelljacka,bpc bonprix collection,girl,sportklader,"
Storlek128/134
	                ",269kr,mörk turkos,"Yttermaterial: 92% polyester, 8% elastan, Inre: 100% polyester",https://www.bonprix.se/produkt/stretchig-softshelljacka-moerk-turkos-970712/#image,https://image01.bonprix.se/assets/460x644/1548337326/18355581-EAkdCjgR.jpg,97071281
Stretchig softshelljacka,bpc bonprix collection,girl,sportklader,"
Storlek140/146
	                ",269kr,mörk turkos,"Yttermaterial: 92% polyester, 8% elastan, Inre: 100% polyester",https://www.bonprix.se/produkt/stretchig-softshelljacka-moerk-turkos-970712/#image,https://image01.bonprix.se/assets/460x644/1548337326/18355581-EAkdCjgR.jpg,97071281
Stretchig softshelljacka,bpc bonprix collection,girl,sportklader,"
Storlek152/158
	                ",269kr,mörk turkos,"Yttermaterial: 92% polyester, 8% elastan, Inre: 100% polyester",https://www.bonprix.se/produkt/stretchig-softshelljacka-moerk-turkos-970712/#image,https://image01.bonprix.se/assets/460x644/1548337326/18355581-EAkdCjgR.jpg,97071281
Stretchig softshelljacka,bpc bonprix collection,girl,sportklader,"
Storlek164/170
	                ",269kr,mörk turkos,"Yttermaterial: 92% polyester, 8% elastan, Inre: 100% polyester",https://www.bonprix.se/produkt/stretchig-softshelljacka-moerk-turkos-970712/#image,https://image01.bonprix.se/assets/460x644/1548337326/18355581-EAkdCjgR.jpg,97071281
Joggingbyxa,bpc bonprix collection,girl,sportklader,"
Storlek116
	                ",129kr,ljusgråmelerad,"Yttermaterial: 85% bomull, 5% elastan, 10% polyester, Isättning: 100% bomull",https://www.bonprix.se/produkt/joggingbyxa-ljusgramelerad-945829/#image,https://image01.bonprix.se/assets/460x644/1560418147/19141831-UYvi1Ck3.jpg,94582995
Joggingbyxa,bpc bonprix collection,girl,sportklader,"
Storlek122
	                ",129kr,ljusgråmelerad,"Yttermaterial: 85% bomull, 5% elastan, 10% polyester, Isättning: 100% bomull",https://www.bonprix.se/produkt/joggingbyxa-ljusgramelerad-945829/#image,https://image01.bonprix.se/assets/460x644/1560418147/19141831-UYvi1Ck3.jpg,94582995
Joggingbyxa,bpc bonprix collection,girl,sportklader,"
Storlek128
	                ",129kr,ljusgråmelerad,"Yttermaterial: 85% bomull, 5% elastan, 10% polyester, Isättning: 100% bomull",https://www.bonprix.se/produkt/joggingbyxa-ljusgramelerad-945829/#image,https://image01.bonprix.se/assets/460x644/1560418147/19141831-UYvi1Ck3.jpg,94582995
Joggingbyxa,bpc bonprix collection,girl,sportklader,"
Storlek134
	                ",129kr,ljusgråmelerad,"Yttermaterial: 85% bomull, 5% elastan, 10% polyester, Isättning: 100% bomull",https://www.bonprix.se/produkt/joggingbyxa-ljusgramelerad-945829/#image,https://image01.bonprix.se/assets/460x644/1560418147/19141831-UYvi1Ck3.jpg,94582995
Joggingbyxa,bpc bonprix collection,girl,sportklader,"
Storlek140
	                ",129kr,ljusgråmelerad,"Yttermaterial: 85% bomull, 5% elastan, 10% polyester, Isättning: 100% bomull",https://www.bonprix.se/produkt/joggingbyxa-ljusgramelerad-945829/#image,https://image01.bonprix.se/assets/460x644/1560418147/19141831-UYvi1Ck3.jpg,94582995
Joggingbyxa,bpc bonprix collection,girl,sportklader,"
Storlek146
	                ",129kr,ljusgråmelerad,"Yttermaterial: 85% bomull, 5% elastan, 10% polyester, Isättning: 100% bomull",https://www.bonprix.se/produkt/joggingbyxa-ljusgramelerad-945829/#image,https://image01.bonprix.se/assets/460x644/1560418147/19141831-UYvi1Ck3.jpg,94582995
Joggingbyxa,bpc bonprix collection,girl,sportklader,"
Storlek152
	                ",129kr,ljusgråmelerad,"Yttermaterial: 85% bomull, 5% elastan, 10% polyester, Isättning: 100% bomull",https://www.bonprix.se/produkt/joggingbyxa-ljusgramelerad-945829/#image,https://image01.bonprix.se/assets/460x644/1560418147/19141831-UYvi1Ck3.jpg,94582995
Joggingbyxa,bpc bonprix collection,girl,sportklader,"
Storlek158
	                ",129kr,ljusgråmelerad,"Yttermaterial: 85% bomull, 5% elastan, 10% polyester, Isättning: 100% bomull",https://www.bonprix.se/produkt/joggingbyxa-ljusgramelerad-945829/#image,https://image01.bonprix.se/assets/460x644/1560418147/19141831-UYvi1Ck3.jpg,94582995
Joggingbyxa,bpc bonprix collection,girl,sportklader,"
Storlek164
	                ",129kr,ljusgråmelerad,"Yttermaterial: 85% bomull, 5% elastan, 10% polyester, Isättning: 100% bomull",https://www.bonprix.se/produkt/joggingbyxa-ljusgramelerad-945829/#image,https://image01.bonprix.se/assets/460x644/1560418147/19141831-UYvi1Ck3.jpg,94582995
Joggingbyxa,bpc bonprix collection,girl,sportklader,"
Storlek170
	                ",129kr,ljusgråmelerad,"Yttermaterial: 85% bomull, 5% elastan, 10% polyester, Isättning: 100% bomull",https://www.bonprix.se/produkt/joggingbyxa-ljusgramelerad-945829/#image,https://image01.bonprix.se/assets/460x644/1560418147/19141831-UYvi1Ck3.jpg,94582995
Stickad fleecejacka,bpc bonprix collection,girl,sportklader,"
Storlek116/122
	                ",249kr,"flamingorosa/ullvit, melerad","Yttermaterial: 100% polyester, Fodrad  luva: 65% polyester, 35% bomull",https://www.bonprix.se/produkt/stickad-fleecejacka-flamingorosa-ullvit-melerad-975052/#image,https://image01.bonprix.se/assets/460x644/1528989850/17168709-JCFwQEOm.jpg,97505295
Stickad fleecejacka,bpc bonprix collection,girl,sportklader,"
Storlek128/134
	                ",249kr,"flamingorosa/ullvit, melerad","Yttermaterial: 100% polyester, Fodrad  luva: 65% polyester, 35% bomull",https://www.bonprix.se/produkt/stickad-fleecejacka-flamingorosa-ullvit-melerad-975052/#image,https://image01.bonprix.se/assets/460x644/1528989850/17168709-JCFwQEOm.jpg,97505295
Stickad fleecejacka,bpc bonprix collection,girl,sportklader,"
Storlek140/146
	                ",249kr,"flamingorosa/ullvit, melerad","Yttermaterial: 100% polyester, Fodrad  luva: 65% polyester, 35% bomull",https://www.bonprix.se/produkt/stickad-fleecejacka-flamingorosa-ullvit-melerad-975052/#image,https://image01.bonprix.se/assets/460x644/1528989850/17168709-JCFwQEOm.jpg,97505295
Stickad fleecejacka,bpc bonprix collection,girl,sportklader,"
Storlek152/158
	                ",249kr,"flamingorosa/ullvit, melerad","Yttermaterial: 100% polyester, Fodrad  luva: 65% polyester, 35% bomull",https://www.bonprix.se/produkt/stickad-fleecejacka-flamingorosa-ullvit-melerad-975052/#image,https://image01.bonprix.se/assets/460x644/1528989850/17168709-JCFwQEOm.jpg,97505295
Stickad fleecejacka,bpc bonprix collection,girl,sportklader,"
Storlek164/170
	                ",249kr,"flamingorosa/ullvit, melerad","Yttermaterial: 100% polyester, Fodrad  luva: 65% polyester, 35% bomull",https://www.bonprix.se/produkt/stickad-fleecejacka-flamingorosa-ullvit-melerad-975052/#image,https://image01.bonprix.se/assets/460x644/1528989850/17168709-JCFwQEOm.jpg,97505295
Stickad fleecejacka,bpc bonprix collection,girl,sportklader,"
Storlek176/182
	                ",249kr,"flamingorosa/ullvit, melerad","Yttermaterial: 100% polyester, Fodrad  luva: 65% polyester, 35% bomull",https://www.bonprix.se/produkt/stickad-fleecejacka-flamingorosa-ullvit-melerad-975052/#image,https://image01.bonprix.se/assets/460x644/1528989850/17168709-JCFwQEOm.jpg,97505295
"Skidjacka, vatten- och vindtät",bpc bonprix collection,girl,sportklader,"
Storlek128/134
	                ",419kr,svart/neonorange,"Yttermaterial: 100% polyester, Foder: 100% polyester, Vaddering: 100% polyester",https://www.bonprix.se/produkt/skidjacka-vatten-och-vindtaet-svart-neonorange-936931/#image,https://image01.bonprix.se/assets/460x644/1537159348/18274628-QvN0ds3y.jpg,93693181
"Skidjacka, vatten- och vindtät",bpc bonprix collection,girl,sportklader,"
Storlek140/146
	                ",419kr,svart/neonorange,"Yttermaterial: 100% polyester, Foder: 100% polyester, Vaddering: 100% polyester",https://www.bonprix.se/produkt/skidjacka-vatten-och-vindtaet-svart-neonorange-936931/#image,https://image01.bonprix.se/assets/460x644/1537159348/18274628-QvN0ds3y.jpg,93693181
"Skidjacka, vatten- och vindtät",bpc bonprix collection,girl,sportklader,"
Storlek152/158
	                ",419kr,svart/neonorange,"Yttermaterial: 100% polyester, Foder: 100% polyester, Vaddering: 100% polyester",https://www.bonprix.se/produkt/skidjacka-vatten-och-vindtaet-svart-neonorange-936931/#image,https://image01.bonprix.se/assets/460x644/1537159348/18274628-QvN0ds3y.jpg,93693181
"Skidjacka, vatten- och vindtät",bpc bonprix collection,girl,sportklader,"
Storlek164/170
	                ",419kr,svart/neonorange,"Yttermaterial: 100% polyester, Foder: 100% polyester, Vaddering: 100% polyester",https://www.bonprix.se/produkt/skidjacka-vatten-och-vindtaet-svart-neonorange-936931/#image,https://image01.bonprix.se/assets/460x644/1537159348/18274628-QvN0ds3y.jpg,93693181
"Skidjacka, vatten- och vindtät",bpc bonprix collection,girl,sportklader,"
Storlek176/182
	                ",419kr,svart/neonorange,"Yttermaterial: 100% polyester, Foder: 100% polyester, Vaddering: 100% polyester",https://www.bonprix.se/produkt/skidjacka-vatten-och-vindtaet-svart-neonorange-936931/#image,https://image01.bonprix.se/assets/460x644/1537159348/18274628-QvN0ds3y.jpg,93693181
Shorts och leggings (2 delar),bpc bonprix collection,girl,sportklader,"
Storlek116/122
	                ",199kr,petrolblå/mörk turkos,"Yttermaterial: 88% polyester, 12% elastan, Yttermaterial 2: 100% polyester",https://www.bonprix.se/produkt/shorts-och-leggings-2-delar-petrolbla-moerk-turkos-947937/#image,https://image01.bonprix.se/assets/460x644/1560418138/19144562-CBaWYlZ1.jpg,94793795
Shorts och leggings (2 delar),bpc bonprix collection,girl,sportklader,"
Storlek128/134
	                ",199kr,petrolblå/mörk turkos,"Yttermaterial: 88% polyester, 12% elastan, Yttermaterial 2: 100% polyester",https://www.bonprix.se/produkt/shorts-och-leggings-2-delar-petrolbla-moerk-turkos-947937/#image,https://image01.bonprix.se/assets/460x644/1560418138/19144562-CBaWYlZ1.jpg,94793795
Shorts och leggings (2 delar),bpc bonprix collection,girl,sportklader,"
Storlek140/146
	                ",199kr,petrolblå/mörk turkos,"Yttermaterial: 88% polyester, 12% elastan, Yttermaterial 2: 100% polyester",https://www.bonprix.se/produkt/shorts-och-leggings-2-delar-petrolbla-moerk-turkos-947937/#image,https://image01.bonprix.se/assets/460x644/1560418138/19144562-CBaWYlZ1.jpg,94793795
Shorts och leggings (2 delar),bpc bonprix collection,girl,sportklader,"
Storlek152/158
	                ",199kr,petrolblå/mörk turkos,"Yttermaterial: 88% polyester, 12% elastan, Yttermaterial 2: 100% polyester",https://www.bonprix.se/produkt/shorts-och-leggings-2-delar-petrolbla-moerk-turkos-947937/#image,https://image01.bonprix.se/assets/460x644/1560418138/19144562-CBaWYlZ1.jpg,94793795
Shorts och leggings (2 delar),bpc bonprix collection,girl,sportklader,"
Storlek164/170
	                ",199kr,petrolblå/mörk turkos,"Yttermaterial: 88% polyester, 12% elastan, Yttermaterial 2: 100% polyester",https://www.bonprix.se/produkt/shorts-och-leggings-2-delar-petrolbla-moerk-turkos-947937/#image,https://image01.bonprix.se/assets/460x644/1560418138/19144562-CBaWYlZ1.jpg,94793795
Träningsjacka,bpc bonprix collection,girl,sportklader,"
Storlek116/122
	                ",199kr,mörk turkos,"88% polyester, 12% elastan",https://www.bonprix.se/produkt/traeningsjacka-moerk-turkos-945819/#image,https://image01.bonprix.se/assets/460x644/1560417051/19141840-Unf7zveg.jpg,94581995
Träningsjacka,bpc bonprix collection,girl,sportklader,"
Storlek128/134
	                ",199kr,mörk turkos,"88% polyester, 12% elastan",https://www.bonprix.se/produkt/traeningsjacka-moerk-turkos-945819/#image,https://image01.bonprix.se/assets/460x644/1560417051/19141840-Unf7zveg.jpg,94581995
Träningsjacka,bpc bonprix collection,girl,sportklader,"
Storlek140/146
	                ",199kr,mörk turkos,"88% polyester, 12% elastan",https://www.bonprix.se/produkt/traeningsjacka-moerk-turkos-945819/#image,https://image01.bonprix.se/assets/460x644/1560417051/19141840-Unf7zveg.jpg,94581995
Träningsjacka,bpc bonprix collection,girl,sportklader,"
Storlek152/158
	                ",199kr,mörk turkos,"88% polyester, 12% elastan",https://www.bonprix.se/produkt/traeningsjacka-moerk-turkos-945819/#image,https://image01.bonprix.se/assets/460x644/1560417051/19141840-Unf7zveg.jpg,94581995
Träningsjacka,bpc bonprix collection,girl,sportklader,"
Storlek164/170
	                ",199kr,mörk turkos,"88% polyester, 12% elastan",https://www.bonprix.se/produkt/traeningsjacka-moerk-turkos-945819/#image,https://image01.bonprix.se/assets/460x644/1560417051/19141840-Unf7zveg.jpg,94581995
Jacka,bpc bonprix collection,girl,sportklader,"
Storlek116/122
	                ",299kr,petrolblå/mörk turkos,"Yttermaterial: 100% polyamid, Foder: 100% polyester",https://www.bonprix.se/produkt/jacka-petrolbla-moerk-turkos-911723/#image,https://image01.bonprix.se/assets/460x644/1560499308/19143247-jllNeQEn.jpg,91172395
Jacka,bpc bonprix collection,girl,sportklader,"
Storlek128/134
	                ",299kr,petrolblå/mörk turkos,"Yttermaterial: 100% polyamid, Foder: 100% polyester",https://www.bonprix.se/produkt/jacka-petrolbla-moerk-turkos-911723/#image,https://image01.bonprix.se/assets/460x644/1560499308/19143247-jllNeQEn.jpg,91172395
Jacka,bpc bonprix collection,girl,sportklader,"
Storlek140/146
	                ",299kr,petrolblå/mörk turkos,"Yttermaterial: 100% polyamid, Foder: 100% polyester",https://www.bonprix.se/produkt/jacka-petrolbla-moerk-turkos-911723/#image,https://image01.bonprix.se/assets/460x644/1560499308/19143247-jllNeQEn.jpg,91172395
Jacka,bpc bonprix collection,girl,sportklader,"
Storlek152/158
	                ",299kr,petrolblå/mörk turkos,"Yttermaterial: 100% polyamid, Foder: 100% polyester",https://www.bonprix.se/produkt/jacka-petrolbla-moerk-turkos-911723/#image,https://image01.bonprix.se/assets/460x644/1560499308/19143247-jllNeQEn.jpg,91172395
Jacka,bpc bonprix collection,girl,sportklader,"
Storlek164/170
	                ",299kr,petrolblå/mörk turkos,"Yttermaterial: 100% polyamid, Foder: 100% polyester",https://www.bonprix.se/produkt/jacka-petrolbla-moerk-turkos-911723/#image,https://image01.bonprix.se/assets/460x644/1560499308/19143247-jllNeQEn.jpg,91172395
Munkjacka,bpc bonprix collection,girl,sportklader,"
Storlek128/134
	                ",99kr,ljusgråmelerad,"85% bomull, 15% polyester",https://www.bonprix.se/produkt/munkjacka-ljusgramelerad-910903/#image,https://image01.bonprix.se/assets/460x644/1550754208/19039129-IL75pnYR.jpg,91090381
Munkjacka,bpc bonprix collection,girl,sportklader,"
Storlek140/146
	                ",99kr,ljusgråmelerad,"85% bomull, 15% polyester",https://www.bonprix.se/produkt/munkjacka-ljusgramelerad-910903/#image,https://image01.bonprix.se/assets/460x644/1550754208/19039129-IL75pnYR.jpg,91090381
Munkjacka,bpc bonprix collection,girl,sportklader,"
Storlek152/158
	                ",99kr,ljusgråmelerad,"85% bomull, 15% polyester",https://www.bonprix.se/produkt/munkjacka-ljusgramelerad-910903/#image,https://image01.bonprix.se/assets/460x644/1550754208/19039129-IL75pnYR.jpg,91090381
Munkjacka,bpc bonprix collection,girl,sportklader,"
Storlek164/170
	                ",99kr,ljusgråmelerad,"85% bomull, 15% polyester",https://www.bonprix.se/produkt/munkjacka-ljusgramelerad-910903/#image,https://image01.bonprix.se/assets/460x644/1550754208/19039129-IL75pnYR.jpg,91090381
Munkjacka,bpc bonprix collection,girl,sportklader,"
Storlek176/182
	                ",99kr,ljusgråmelerad,"85% bomull, 15% polyester",https://www.bonprix.se/produkt/munkjacka-ljusgramelerad-910903/#image,https://image01.bonprix.se/assets/460x644/1550754208/19039129-IL75pnYR.jpg,91090381
BH-topp + topp (2 delar),bpc bonprix collection,girl,sportklader,"
Storlek128/134
	                ",89kr,"vit/smaragdgrön, med tryck","Yttermaterial: 95% bomull, 5% elastan, Överdel: 100% viskos",https://www.bonprix.se/produkt/bh-topp-topp-2-delar-vit-smaragdgroen-med-tryck-910993/#image,https://image01.bonprix.se/assets/460x644/1550747114/19041377-QAp9Df41.jpg,91099381
BH-topp + topp (2 delar),bpc bonprix collection,girl,sportklader,"
Storlek140/146
	                ",89kr,"vit/smaragdgrön, med tryck","Yttermaterial: 95% bomull, 5% elastan, Överdel: 100% viskos",https://www.bonprix.se/produkt/bh-topp-topp-2-delar-vit-smaragdgroen-med-tryck-910993/#image,https://image01.bonprix.se/assets/460x644/1550747114/19041377-QAp9Df41.jpg,91099381
BH-topp + topp (2 delar),bpc bonprix collection,girl,sportklader,"
Storlek152/158
	                ",89kr,"vit/smaragdgrön, med tryck","Yttermaterial: 95% bomull, 5% elastan, Överdel: 100% viskos",https://www.bonprix.se/produkt/bh-topp-topp-2-delar-vit-smaragdgroen-med-tryck-910993/#image,https://image01.bonprix.se/assets/460x644/1550747114/19041377-QAp9Df41.jpg,91099381
