name,brand,gender,category,size,price,composition,color,url,img_url,article_no,blob_url
Sidoknäppt body med text,H&M,girl,babybody,68-104,"49,90 kr.",Bomull 100%,Mintgrön/Papa,https://www2.hm.com/sv_se/productpage.0767983006.html,"https://lp2.hm.com/hmgoepprod?set=source[/d9/8f/d98fb1a001cce2b4c30d4561dd3727e16d0c6ac5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0767983006,https://storage.googleapis.com/urbankiddo/H%26M/0767983006
Sidoknäppt body med text,H&M,girl,babybody,68-104,"49,90 kr.",Bomull 100%,Blårandig/Best baby,https://www2.hm.com/sv_se/productpage.0767983007.html,"https://lp2.hm.com/hmgoepprod?set=source[/ad/e3/ade364cbab52616fba26e5eaae873fb8545e3fb4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0767983007,https://storage.googleapis.com/urbankiddo/H%26M/0767983007
Sidoknäppt body med text,H&M,girl,babybody,68-104,"49,90 kr.",Bomull 100%,Ljusblå/Super team,https://www2.hm.com/sv_se/productpage.0767983008.html,"https://lp2.hm.com/hmgoepprod?set=source[/e9/83/e98338651bf636da5c403729df274bf303d3d4c1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0767983008,https://storage.googleapis.com/urbankiddo/H%26M/0767983008
6-pack ärmlösa bodies,H&M,girl,babybody,68-104,"199,00 kr.",Bomull 100%,Mint,https://www2.hm.com/sv_se/productpage.0462435001.html,"https://lp2.hm.com/hmprod?set=source[/model/2016/E00+0462435+001+00+2608.jpg],type[STILLLIFE_FRONT]&hmver=0&call=url[file:/product/main]+",0462435001,https://storage.googleapis.com/urbankiddo/H%26M/0462435001
6-pack ärmlösa bodies,H&M,girl,babybody,68-104,"149,00 kr.",Bomull 100%,Vit,https://www2.hm.com/sv_se/productpage.0462435002.html,"https://lp2.hm.com/hmprod?set=source[/model/2017/E00+0462435+002+00+2609.jpg],type[STILLLIFE_FRONT]&hmver=0&call=url[file:/product/main]+",0462435002,https://storage.googleapis.com/urbankiddo/H%26M/0462435002
6-pack ärmlösa bodies,H&M,girl,babybody,68-104,"149,00 kr.",Bomull 100%,Ljusrosa,https://www2.hm.com/sv_se/productpage.0462435003.html,"https://lp2.hm.com/hmgoepprod?set=source[/d0/bf/d0bf866ac31813197360b7a431f74e40687e493e.jpg],origin[dam],category[kids_newborn_sets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]+",0462435003,https://storage.googleapis.com/urbankiddo/H%26M/0462435003
6-pack ärmlösa bodies,H&M,girl,babybody,68-104,"99,00 kr.",Bomull 100%,Svart,https://www2.hm.com/sv_se/productpage.0462435004.html,"https://lp2.hm.com/hmgoepprod?set=source[/c6/b0/c6b0ef3ee3e97e2e92abac74f321ce51ed89119a.jpg],origin[dam],category[kids_newborn_sets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]+",0462435004,https://storage.googleapis.com/urbankiddo/H%26M/0462435004
6-pack ärmlösa bodies,H&M,girl,babybody,68-104,"99,00 kr.",Bomull 100%,Rosa,https://www2.hm.com/sv_se/productpage.0462435005.html,"https://lp2.hm.com/hmgoepprod?set=source[/9c/c9/9cc99aee167637c2dfaf6ccc1dfd0820e7f96702.jpg],origin[dam],category[kids_newborn_sets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]+",0462435005,https://storage.googleapis.com/urbankiddo/H%26M/0462435005
6-pack ärmlösa bodies,H&M,girl,babybody,68-104,"199,00 kr.",Bomull 100%,Ljusblå,https://www2.hm.com/sv_se/productpage.0462435006.html,"https://lp2.hm.com/hmgoepprod?set=source[/68/4c/684c81cdaebe2fd1ba010201c64bd2fdd4728b72.jpg],origin[dam],category[kids_newborn_sets],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0462435006,https://storage.googleapis.com/urbankiddo/H%26M/0462435006
6-pack ärmlösa bodies,H&M,girl,babybody,68-104,"199,00 kr.",Bomull 100%,Mörkblå,https://www2.hm.com/sv_se/productpage.0462435007.html,"https://lp2.hm.com/hmgoepprod?set=source[/4d/92/4d92d42ec7cc08faaaf4a623e13399aa0848759a.jpg],origin[dam],category[kids_newborn_sets],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0462435007,https://storage.googleapis.com/urbankiddo/H%26M/0462435007
