article_no,gender,category,price,size,brand
13159897,girl,ni-baby-dresses-skirts,160,56,nameit
13159897,girl,ni-baby-dresses-skirts,160,62,nameit
13159897,girl,ni-baby-dresses-skirts,160,74,nameit
13161826,girl,ni-baby-dresses-skirts,130,62,nameit
13163104,girl,ni-mini-swimwear,230,92,nameit
13163104,girl,ni-mini-swimwear,230,98,nameit
13163093,girl,ni-mini-swimwear,180,74-80,nameit
13163093,girl,ni-mini-swimwear,180,98-104,nameit
13163096,girl,ni-mini-swimwear,200,86-92,nameit
13163096,girl,ni-mini-swimwear,200,98,nameit
13163095,girl,ni-mini-swimwear,200,86-92,nameit
13163095,girl,ni-mini-swimwear,200,98-104,nameit
13163095,girl,ni-mini-swimwear,200,110-116,nameit
13163095,girl,ni-mini-swimwear,200,122-128,nameit
13164828,girl,ni-mini-swimwear,180,86-92,nameit
13164828,girl,ni-mini-swimwear,180,98-104,nameit
13163103,girl,ni-mini-swimwear,200,62-68,nameit
13163103,girl,ni-mini-swimwear,200,74-80,nameit
13163103,girl,ni-mini-swimwear,200,98,nameit
13164970,girl,ni-mini-swimwear,140,68,nameit
13164970,girl,ni-mini-swimwear,140,74,nameit
13164970,girl,ni-mini-swimwear,140,80,nameit
13164828,girl,ni-mini-swimwear,180,86-92,nameit
13164828,girl,ni-mini-swimwear,180,98-104,nameit
13164829,girl,ni-mini-swimwear,180,86-92,nameit
13164829,girl,ni-mini-swimwear,180,98-104,nameit
13164970,girl,ni-mini-swimwear,140,74,nameit
13164970,girl,ni-mini-swimwear,140,80,nameit
13163103,girl,ni-mini-swimwear,200,62-68,nameit
13163103,girl,ni-mini-swimwear,200,74-80,nameit
13163103,girl,ni-mini-swimwear,200,86-92,nameit
13165658,girl,ni-mini-swimwear,110,74-80,nameit
13165658,girl,ni-mini-swimwear,110,98-104,nameit
13165655,girl,ni-mini-swimwear,110,74-80,nameit
13165655,girl,ni-mini-swimwear,110,86-92,nameit
13165655,girl,ni-mini-swimwear,110,74-80,nameit
13165655,girl,ni-mini-swimwear,110,86-92,nameit
13165655,girl,ni-mini-swimwear,110,74-80,nameit
13165655,girl,ni-mini-swimwear,110,86-92,nameit
13163146,girl,ni-mini-swimwear,100,62-68,nameit
13163146,girl,ni-mini-swimwear,100,74-80,nameit
13163146,girl,ni-mini-swimwear,100,86-92,nameit
13163146,girl,ni-mini-swimwear,100,62-68,nameit
13163146,girl,ni-mini-swimwear,100,74-80,nameit
13163146,girl,ni-mini-swimwear,100,86-92,nameit
13163144,girl,ni-mini-swimwear,200,98-104,nameit
13163144,girl,ni-mini-swimwear,200,110-116,nameit
13165658,girl,ni-mini-swimwear,110,74-80,nameit
13165658,girl,ni-mini-swimwear,110,98-104,nameit
13163099,girl,ni-mini-swimwear,180,74-80,nameit
13163099,girl,ni-mini-swimwear,180,86-92,nameit
13164829,girl,ni-mini-swimwear,180,86-92,nameit
13163098,girl,ni-mini-swimwear,180,122-128,nameit
13165658,girl,ni-mini-swimwear,110,74-80,nameit
13165655,girl,ni-mini-swimwear,110,74-80,nameit
13163095,girl,ni-mini-swimwear,200,74-80,nameit
13167766,girl,ni-mini-swimwear,130,74-80,nameit
13167766,girl,ni-mini-swimwear,130,86-92,nameit
13163099,girl,ni-mini-swimwear,180,74-80,nameit
13163097,girl,ni-mini-swimwear,140,74-80,nameit
13163100,girl,ni-mini-swimwear,200,86-92,nameit
13165658,girl,ni-mini-swimwear,110,74-80,nameit
13163102,girl,ni-mini-swimwear,180,74-80,nameit
13163102,girl,ni-mini-swimwear,180,86-92,nameit
13163102,girl,ni-mini-swimwear,180,110-116,nameit
13167766,girl,ni-mini-swimwear,130,74-80,nameit
13167766,girl,ni-mini-swimwear,130,98,nameit
13163102,girl,ni-mini-swimwear,180,74-80,nameit
13163102,girl,ni-mini-swimwear,180,98-104,nameit
13164831,girl,ni-kids-swimwear,220,98-104,nameit
13164831,girl,ni-kids-swimwear,220,110-116,nameit
13164831,girl,ni-kids-swimwear,220,134-140,nameit
13162838,girl,ni-kids-swimwear,200,110-116,nameit
13162839,girl,ni-kids-swimwear,180,122-128,nameit
13162839,girl,ni-kids-swimwear,180,134-140,nameit
13162839,girl,ni-kids-swimwear,180,158-164,nameit
13164831,girl,ni-kids-swimwear,220,98-104,nameit
13164831,girl,ni-kids-swimwear,220,110-116,nameit
13164831,girl,ni-kids-swimwear,220,122-128,nameit
13164831,girl,ni-kids-swimwear,220,134-140,nameit
13162844,girl,ni-kids-swimwear,200,110-116,nameit
13162844,girl,ni-kids-swimwear,200,122-128,nameit
13165651,girl,ni-kids-swimwear,110,110-116,nameit
13165651,girl,ni-kids-swimwear,110,122-128,nameit
13165651,girl,ni-kids-swimwear,110,134-140,nameit
13162843,girl,ni-kids-swimwear,200,110-116,nameit
13162843,girl,ni-kids-swimwear,200,122-128,nameit
13162844,girl,ni-kids-swimwear,200,110-116,nameit
13165651,girl,ni-kids-swimwear,110,110-116,nameit
13165651,girl,ni-kids-swimwear,110,122-128,nameit
13164830,girl,ni-kids-swimwear,200,98-104,nameit
13164830,girl,ni-kids-swimwear,200,110-116,nameit
