article_no,gender,category,price,new_size,brand
46144889,Pojke,byxor,97,116,Ellos Kids
46144889,Pojke,byxor,97,122,Ellos Kids
46144889,Pojke,byxor,97,128,Ellos Kids
46350536,Pojke,byxor,199,104,Ellos Kids
46350536,Pojke,byxor,199,110,Ellos Kids
46350536,Pojke,byxor,199,116,Ellos Kids
46350536,Pojke,byxor,199,122,Ellos Kids
46350536,Pojke,byxor,199,128,Ellos Kids
46350536,Pojke,byxor,199,92,Ellos Kids
46350536,Pojke,byxor,199,98,Ellos Kids
47299094,Flicka,byxor,89,134/140,Ellos Kids
47299094,Flicka,byxor,89,146/152,Ellos Kids
47299094,Flicka,byxor,89,158/164,Ellos Kids
46307091,Flicka,byxor,119,104,Ellos Kids
46307091,Flicka,byxor,119,110,Ellos Kids
46307091,Flicka,byxor,119,116,Ellos Kids
46307091,Flicka,byxor,119,92,Ellos Kids
46307091,Flicka,byxor,119,98,Ellos Kids
46307947,Barn,byxor,149,104,Ellos Kids
46307947,Barn,byxor,149,110,Ellos Kids
46307947,Barn,byxor,149,116,Ellos Kids
46307947,Barn,byxor,149,122,Ellos Kids
46307947,Barn,byxor,149,128,Ellos Kids
46307947,Barn,byxor,149,92,Ellos Kids
46307947,Barn,byxor,149,98,Ellos Kids
46307947,Barn,byxor,149,104,Ellos Kids
46307947,Barn,byxor,149,110,Ellos Kids
46307947,Barn,byxor,149,116,Ellos Kids
46307947,Barn,byxor,149,122,Ellos Kids
46307947,Barn,byxor,149,128,Ellos Kids
46307947,Barn,byxor,149,140,Ellos Kids
46307947,Barn,byxor,149,92,Ellos Kids
46307947,Barn,byxor,149,98,Ellos Kids
46307950,Pojke,byxor,249,134,Ellos Kids
46307950,Pojke,byxor,249,140,Ellos Kids
46307950,Pojke,byxor,249,146,Ellos Kids
46307950,Pojke,byxor,249,152,Ellos Kids
46307950,Pojke,byxor,249,158,Ellos Kids
46307950,Pojke,byxor,249,164,Ellos Kids
46309253,Pojke,byxor,199,104,Ellos Kids
46309253,Pojke,byxor,199,110,Ellos Kids
46309253,Pojke,byxor,199,116,Ellos Kids
46309253,Pojke,byxor,199,122,Ellos Kids
46309253,Pojke,byxor,199,128,Ellos Kids
46309253,Pojke,byxor,199,92,Ellos Kids
46309253,Pojke,byxor,199,98,Ellos Kids
46350260,Flicka,byxor,75,104,Ellos Kids
46350260,Flicka,byxor,75,110,Ellos Kids
46350260,Flicka,byxor,75,116,Ellos Kids
46350260,Flicka,byxor,75,122,Ellos Kids
46350260,Flicka,byxor,75,128,Ellos Kids
46350192,Flicka,byxor,104,134,Ellos Kids
46350192,Flicka,byxor,104,140,Ellos Kids
46350192,Flicka,byxor,104,158,Ellos Kids
46350192,Flicka,byxor,104,164,Ellos Kids
46350527,Flicka,byxor,125,134,Ellos Kids
46350527,Flicka,byxor,125,140,Ellos Kids
46570469,Flicka,byxor,89,134/140,Ellos Kids
46144885,Pojke,byxor,149,92,Ellos Kids
46144885,Pojke,byxor,149,98,Ellos Kids
46638064,Pojke,byxor,99,110/116,Ellos Kids
46638064,Pojke,byxor,99,122/128,Ellos Kids
46638064,Pojke,byxor,99,86/92,Ellos Kids
46638064,Pojke,byxor,99,98/104,Ellos Kids
26655797,Barn,byxor,199,110/116,Lucky Ellen
26655797,Barn,byxor,199,122/128,Lucky Ellen
26655797,Barn,byxor,199,134/140,Lucky Ellen
26655797,Barn,byxor,199,146/152,Lucky Ellen
26655797,Barn,byxor,199,98/104,Lucky Ellen
39569406,Pojke,byxor,129,104,Walking
39569406,Pojke,byxor,129,110,Walking
39569406,Pojke,byxor,129,116,Walking
39569406,Pojke,byxor,129,122,Walking
39569406,Pojke,byxor,129,92,Walking
39569406,Pojke,byxor,129,98,Walking
39569421,Barn - Unisex,byxor,179,50,Walking Bamboo
39569421,Barn - Unisex,byxor,179,56,Walking Bamboo
39569421,Barn - Unisex,byxor,179,62,Walking Bamboo
39569421,Barn - Unisex,byxor,179,68,Walking Bamboo
39569425,Barn - Unisex,byxor,179,44,Walking Bamboo
39569425,Barn - Unisex,byxor,179,50,Walking Bamboo
39569425,Barn - Unisex,byxor,179,56,Walking Bamboo
39569425,Barn - Unisex,byxor,179,62,Walking Bamboo
39569425,Barn - Unisex,byxor,179,68,Walking Bamboo
39569425,Barn - Unisex,byxor,179,44,Walking Bamboo
39569425,Barn - Unisex,byxor,179,50,Walking Bamboo
39569425,Barn - Unisex,byxor,179,56,Walking Bamboo
39569425,Barn - Unisex,byxor,179,62,Walking Bamboo
39569425,Barn - Unisex,byxor,179,68,Walking Bamboo
39569428,Barn - Unisex,byxor,149,56,Walking
39569428,Barn - Unisex,byxor,149,62,Walking
39569428,Barn - Unisex,byxor,149,68,Walking
39569428,Barn - Unisex,byxor,149,74,Walking
39569428,Barn - Unisex,byxor,149,80,Walking
39569428,Barn - Unisex,byxor,149,56,Walking
39569428,Barn - Unisex,byxor,149,62,Walking
39569428,Barn - Unisex,byxor,149,68,Walking
39569428,Barn - Unisex,byxor,149,74,Walking
39569428,Barn - Unisex,byxor,149,80,Walking
39569430,Pojke,byxor,129,62,Walking
39569430,Pojke,byxor,129,68,Walking
39569430,Pojke,byxor,129,74,Walking
39569430,Pojke,byxor,129,80,Walking
39569430,Pojke,byxor,129,86,Walking
39569434,Barn - Unisex,byxor,159,50,BÄBIS
39569434,Barn - Unisex,byxor,159,56,BÄBIS
39569434,Barn - Unisex,byxor,159,62,BÄBIS
39569434,Barn - Unisex,byxor,159,68,BÄBIS
39569434,Barn - Unisex,byxor,159,74,BÄBIS
39569441,Barn - Unisex,byxor,199,56,Petter & Kajsa
39569441,Barn - Unisex,byxor,199,62,Petter & Kajsa
39569441,Barn - Unisex,byxor,199,68,Petter & Kajsa
39569441,Barn - Unisex,byxor,199,74,Petter & Kajsa
39569441,Barn - Unisex,byxor,199,80,Petter & Kajsa
39569441,Barn - Unisex,byxor,199,86,Petter & Kajsa
39569447,Pojke,byxor,179,110-116,Paddington
39569447,Pojke,byxor,179,86-92,Paddington
39569447,Pojke,byxor,179,98-104,Paddington
39569450,Barn - Unisex,byxor,219,50,Fixoni
39569450,Barn - Unisex,byxor,219,62,Fixoni
39569450,Barn - Unisex,byxor,219,68,Fixoni
39569467,Barn - Unisex,byxor,239,50,Fixoni
39569467,Barn - Unisex,byxor,239,56,Fixoni
39569467,Barn - Unisex,byxor,239,62,Fixoni
39569467,Barn - Unisex,byxor,239,68,Fixoni
39569467,Barn - Unisex,byxor,239,74,Fixoni
39569468,Barn - Unisex,byxor,239,50,Fixoni
39569468,Barn - Unisex,byxor,239,56,Fixoni
39569468,Barn - Unisex,byxor,239,62,Fixoni
39569468,Barn - Unisex,byxor,239,68,Fixoni
39569468,Barn - Unisex,byxor,239,74,Fixoni
40604031,Barn,byxor,199,104,Star Wars
40604031,Barn,byxor,199,116,Star Wars
40604031,Barn,byxor,199,128,Star Wars
40604031,Barn,byxor,199,140,Star Wars
40604116,Barn,byxor,199,104,Star Wars
40604116,Barn,byxor,199,116,Star Wars
40604116,Barn,byxor,199,128,Star Wars
40604116,Barn,byxor,199,140,Star Wars
40604189,Barn,byxor,199,104,Avengers
40604189,Barn,byxor,199,116,Avengers
40604189,Barn,byxor,199,128,Avengers
40604189,Barn,byxor,199,140,Avengers
40605182,Barn,byxor,199,104,Avengers
40605182,Barn,byxor,199,116,Avengers
40605182,Barn,byxor,199,128,Avengers
40605182,Barn,byxor,199,140,Avengers
40605191,Barn,byxor,199,104,Avengers
40605191,Barn,byxor,199,116,Avengers
40605191,Barn,byxor,199,128,Avengers
40605191,Barn,byxor,199,140,Avengers
40606457,Barn,byxor,100,104,Mickey Mouse
40606457,Barn,byxor,100,116,Mickey Mouse
40606457,Barn,byxor,100,128,Mickey Mouse
40606457,Barn,byxor,100,98,Mickey Mouse
40636174,Barn,byxor,114,104,Frozen
40636174,Barn,byxor,114,110,Frozen
40636174,Barn,byxor,114,116,Frozen
40636174,Barn,byxor,114,128,Frozen
40636187,Barn,byxor,229,104,Minnie Mouse
40636187,Barn,byxor,229,116,Minnie Mouse
40636187,Barn,byxor,229,128,Minnie Mouse
40636187,Barn,byxor,229,98,Minnie Mouse
40636786,Barn,byxor,229,104,Frozen
40636786,Barn,byxor,229,110,Frozen
40636786,Barn,byxor,229,116,Frozen
40636786,Barn,byxor,229,128,Frozen
40636796,Barn,byxor,99,104,Minnie Mouse
40636796,Barn,byxor,99,116,Minnie Mouse
40636796,Barn,byxor,99,128,Minnie Mouse
40636796,Barn,byxor,99,98,Minnie Mouse
40637094,Barn,byxor,229,104,Minnie Mouse
40637094,Barn,byxor,229,116,Minnie Mouse
40637094,Barn,byxor,229,128,Minnie Mouse
40637094,Barn,byxor,229,98,Minnie Mouse
40638280,Barn,byxor,229,104,My Little Pony
40638280,Barn,byxor,229,116,My Little Pony
40638280,Barn,byxor,229,128,My Little Pony
40638280,Barn,byxor,229,98,My Little Pony
40638286,Barn,byxor,183,104,My Little Pony
40638286,Barn,byxor,183,116,My Little Pony
40638286,Barn,byxor,183,128,My Little Pony
40638286,Barn,byxor,183,98,My Little Pony
40638355,Barn,byxor,229,104,My Little Pony
40638355,Barn,byxor,229,116,My Little Pony
40638355,Barn,byxor,229,128,My Little Pony
40638355,Barn,byxor,229,98,My Little Pony
40844564,Pojke,byxor,249,110/5Y,Name it
40844564,Pojke,byxor,249,116/6Y,Name it
40844564,Pojke,byxor,249,122/7Y,Name it
40844564,Pojke,byxor,249,128/8Y,Name it
40844564,Pojke,byxor,249,134/9Y,Name it
40844564,Pojke,byxor,249,140/10Y,Name it
40844564,Pojke,byxor,249,146/11Y,Name it
40844564,Pojke,byxor,249,152/12Y,Name it
40844564,Pojke,byxor,249,110/5Y,Name it
40844564,Pojke,byxor,249,116/6Y,Name it
40844564,Pojke,byxor,249,122/7Y,Name it
40844564,Pojke,byxor,249,128/8Y,Name it
40844564,Pojke,byxor,249,134/9Y,Name it
40844564,Pojke,byxor,249,140/10Y,Name it
40844564,Pojke,byxor,249,146/11Y,Name it
40844564,Pojke,byxor,249,152/12Y,Name it
41231936,Pojke,byxor,399,140/10Y,Phister & Philina
41669850,Flicka,byxor,319,68/6M,Phister & Philina
42197237,Pojke,byxor,159,3-4Y,Riot Club
42197237,Pojke,byxor,159,5-6Y,Riot Club
