article_no,gender,category,price,size,brand
60404005,unisex,"T-shirts & Linnen
(111)",100,122-128,polarnopyret
60408668,unisex,"T-shirts & Linnen
(111)",124,116,polarnopyret
60404011,unisex,"T-shirts & Linnen
(111)",124,116,polarnopyret
60404124,unisex,"T-shirts & Linnen
(111)",100,146-152,polarnopyret
60408668,unisex,"T-shirts & Linnen
(111)",124,116,polarnopyret
60408531,unisex,"T-shirts & Linnen
(111)",124,116,polarnopyret
60408668,unisex,"T-shirts & Linnen
(111)",124,116,polarnopyret
60408678,unisex,"T-shirts & Linnen
(111)",90,146-152,polarnopyret
60408639,unisex,"T-shirts & Linnen
(111)",50,80,polarnopyret
60404149,unisex,"T-shirts & Linnen
(111)",124,116,polarnopyret
60408534,unisex,"T-shirts & Linnen
(111)",124,116,polarnopyret
60408641,unisex,"T-shirts & Linnen
(111)",150,152,polarnopyret
60404296,unisex,"T-shirts & Linnen
(111)",150,146-152,polarnopyret
60408666,unisex,"T-shirts & Linnen
(111)",100,116,polarnopyret
60420030,unisex,"T-shirts & Linnen
(111)",99,116,polarnopyret
60408541,unisex,"T-shirts & Linnen
(111)",150,146-152,polarnopyret
60408544,unisex,"T-shirts & Linnen
(111)",124,146-152,polarnopyret
60420030,unisex,"T-shirts & Linnen
(111)",99,116,polarnopyret
60420054,unisex,"T-shirts & Linnen
(111)",129,146-152,polarnopyret
60420054,unisex,"T-shirts & Linnen
(111)",129,146-152,polarnopyret
60290320,unisex,"T-shirts & Linnen
(111)",149,146-152,polarnopyret
60419937,unisex,"T-shirts & Linnen
(111)",99,80,polarnopyret
60290318,unisex,"T-shirts & Linnen
(111)",149,92,polarnopyret
60419937,unisex,"T-shirts & Linnen
(111)",99,80,polarnopyret
60404274,unisex,"T-shirts & Linnen
(111)",150,152,polarnopyret
60420030,unisex,"T-shirts & Linnen
(111)",99,116,polarnopyret
60425107,unisex,"T-shirts & Linnen
(111)",149,92,polarnopyret
60403848,unisex,"T-shirts & Linnen
(111)",150,152,polarnopyret
60425107,unisex,"T-shirts & Linnen
(111)",149,92,polarnopyret
60419937,unisex,"T-shirts & Linnen
(111)",99,80,polarnopyret
60290319,unisex,"T-shirts & Linnen
(111)",149,110-116,polarnopyret
